transaction_id,customer_id,transaction_date,order_value,quantity,product_category,payment_method,channel,discount_used_pct,customer_profile_segment,customer_city,customer_state,signup_date
T008310,C0054,2025-04-26,1864.19,2,Electronics,Wallet,App,20,at_risk,Kolkata,Telangana,2025-03-15
T008474,C1182,2025-04-26,2898.07,3,Fashion,UPI,Store,5,repeat,Hyderabad,Gujarat,2025-03-23
T008651,C0220,2025-04-26,2331.0,1,Groceries,UPI,Web,15,at_risk,Kolkata,Delhi,2025-04-04
T009106,C0790,2025-04-26,2365.59,2,Fashion,Debit Card,Store,20,at_risk,Chennai,Karnataka,2025-04-26
T009542,C1058,2025-04-26,4148.7,2,Fashion,Credit Card,Store,25,repeat,Chennai,Tamil Nadu,2025-04-03
T009567,C0171,2025-04-26,482.15,1,Groceries,UPI,App,15,low_engagement,Chennai,Maharashtra,2025-04-15
T009605,C0563,2025-04-26,7491.38,2,Groceries,Credit Card,Web,10,high_value,Bengaluru,Karnataka,2025-03-29
T010455,C0250,2025-04-26,1072.89,1,Groceries,UPI,App,25,at_risk,Bengaluru,Karnataka,2025-03-19
T010825,C0309,2025-04-26,748.74,1,Groceries,UPI,App,25,low_engagement,Mumbai,West Bengal,2025-03-29
T011178,C0168,2025-04-26,877.8,2,Sports,Credit Card,Web,5,repeat,Pune,Maharashtra,2025-02-02
T011401,C1173,2025-04-26,2486.22,2,Fashion,UPI,Web,5,low_engagement,Mumbai,Delhi,2025-03-21
T011410,C0263,2025-04-26,6181.44,4,Groceries,Net Banking,Web,20,high_value,Pune,Delhi,2025-01-08
T011689,C0026,2025-04-26,2684.29,1,Home,UPI,Web,15,low_engagement,Pune,Telangana,2025-03-13
T011789,C0127,2025-04-26,1813.42,1,Sports,Debit Card,App,15,at_risk,Kolkata,Karnataka,2025-03-17
T011963,C1107,2025-04-26,4205.75,2,Beauty,Wallet,App,10,repeat,Kolkata,Delhi,2025-03-02
T012158,C1185,2025-04-26,794.16,3,Groceries,Credit Card,App,25,high_value,Hyderabad,Tamil Nadu,2025-02-22
T012327,C0393,2025-04-26,2705.64,3,Home,UPI,Web,15,repeat,Delhi,Delhi,2025-01-24
T012346,C0834,2025-04-26,9395.52,1,Fashion,Net Banking,App,10,high_value,Chennai,Delhi,2025-02-14
T013018,C0329,2025-04-26,2513.85,2,Sports,UPI,Web,0,repeat,Delhi,Telangana,2025-04-02
T013167,C0815,2025-04-26,2544.09,1,Sports,UPI,Web,20,at_risk,Ahmedabad,Telangana,2025-04-08
T013370,C0827,2025-04-26,3112.59,3,Fashion,Debit Card,App,15,repeat,Pune,Delhi,2025-01-24
T013463,C1186,2025-04-26,1409.38,2,Fashion,Wallet,Web,5,at_risk,Delhi,Karnataka,2025-01-27
T013586,C0176,2025-04-26,6918.11,4,Fashion,UPI,App,10,high_value,Mumbai,Gujarat,2025-03-14
T013608,C0390,2025-04-26,1373.13,2,Home,Debit Card,Web,5,at_risk,Mumbai,Maharashtra,2025-03-13
T013654,C1055,2025-04-26,3355.11,2,Sports,UPI,App,10,at_risk,Ahmedabad,West Bengal,2025-03-06
T013754,C0619,2025-04-26,2125.77,2,Electronics,Credit Card,App,15,at_risk,Chennai,Tamil Nadu,2025-03-07
T013836,C0585,2025-04-26,1913.01,1,Electronics,UPI,Web,15,low_engagement,Hyderabad,West Bengal,2025-01-08
T000689,C0305,2025-04-27,823.78,3,Groceries,UPI,App,25,low_engagement,Chennai,Tamil Nadu,2025-04-11
T000994,C0907,2025-04-27,3198.57,2,Fashion,Credit Card,Web,15,at_risk,Mumbai,Telangana,2025-02-23
T001002,C1069,2025-04-27,3862.87,3,Sports,UPI,Web,0,repeat,Kolkata,Tamil Nadu,2025-04-10
T001050,C0145,2025-04-27,2581.55,2,Fashion,Wallet,App,15,repeat,Delhi,Maharashtra,2025-03-19
T003031,C0038,2025-04-27,2641.12,2,Electronics,Credit Card,Web,20,high_value,Chennai,Delhi,2025-03-01
T003167,C1063,2025-04-27,2914.98,1,Groceries,Debit Card,App,25,low_engagement,Mumbai,Maharashtra,2025-02-11
T003707,C0296,2025-04-27,579.36,1,Beauty,Credit Card,Web,0,low_engagement,Hyderabad,Karnataka,2025-01-23
T004365,C0765,2025-04-27,4026.0,2,Groceries,Credit Card,Web,15,high_value,Mumbai,Delhi,2025-04-05
T004726,C0227,2025-04-27,592.02,2,Fashion,UPI,App,20,at_risk,Hyderabad,Delhi,2025-01-07
T004764,C0491,2025-04-27,968.67,1,Groceries,Wallet,Web,10,repeat,Mumbai,Karnataka,2025-02-24
T005941,C0976,2025-04-27,2608.2,2,Fashion,UPI,Web,25,repeat,Bengaluru,Telangana,2025-01-12
T006585,C0649,2025-04-27,1433.74,1,Electronics,Debit Card,Web,20,low_engagement,Bengaluru,West Bengal,2025-03-20
T006990,C1145,2025-04-27,2442.21,2,Home,Net Banking,Store,0,repeat,Hyderabad,Gujarat,2025-03-22
T007137,C0746,2025-04-27,3468.04,2,Home,Debit Card,Web,0,at_risk,Delhi,Delhi,2025-04-21
T007349,C0761,2025-04-27,3942.0,3,Fashion,Debit Card,Store,25,high_value,Ahmedabad,Tamil Nadu,2025-01-12
T007416,C0030,2025-04-27,3718.64,4,Groceries,Credit Card,Store,0,high_value,Delhi,Gujarat,2025-04-26
T007652,C0312,2025-04-27,4986.82,3,Groceries,Credit Card,Web,0,high_value,Hyderabad,West Bengal,2025-01-14
T008030,C0038,2025-04-27,5981.99,1,Fashion,UPI,Web,0,high_value,Chennai,Delhi,2025-03-01
T008643,C1132,2025-04-27,1038.18,2,Home,Debit Card,App,15,repeat,Hyderabad,West Bengal,2025-01-16
T009520,C0903,2025-04-27,2992.67,1,Groceries,Wallet,Web,10,repeat,Chennai,Karnataka,2025-01-25
T009892,C0543,2025-04-27,1069.89,3,Groceries,UPI,Web,10,repeat,Ahmedabad,Delhi,2025-03-31
T009931,C0207,2025-04-27,3776.23,1,Fashion,Net Banking,Web,5,high_value,Ahmedabad,Tamil Nadu,2025-02-16
T009951,C1044,2025-04-27,926.71,1,Fashion,UPI,Store,25,low_engagement,Bengaluru,Delhi,2025-03-30
T010280,C0998,2025-04-27,5835.88,2,Electronics,UPI,Web,15,high_value,Chennai,Tamil Nadu,2025-03-27
T010308,C0673,2025-04-27,2952.83,2,Electronics,Net Banking,Store,5,high_value,Hyderabad,Telangana,2025-01-14
T010516,C1097,2025-04-27,1967.87,2,Electronics,UPI,Store,20,repeat,Ahmedabad,Tamil Nadu,2025-04-16
T010780,C0731,2025-04-27,7038.53,1,Electronics,Credit Card,App,0,high_value,Pune,Maharashtra,2025-02-15
T010959,C1150,2025-04-27,3089.63,2,Electronics,UPI,Web,5,at_risk,Pune,Tamil Nadu,2025-02-26
T011094,C0310,2025-04-27,133.57,3,Electronics,UPI,App,15,repeat,Ahmedabad,Telangana,2025-03-19
T011532,C0922,2025-04-27,2720.07,2,Beauty,Credit Card,Store,10,repeat,Bengaluru,Maharashtra,2025-03-22
T012756,C0461,2025-04-27,5007.98,3,Electronics,UPI,App,15,high_value,Chennai,Tamil Nadu,2025-01-12
T012863,C0900,2025-04-27,6931.68,1,Home,Net Banking,Web,10,high_value,Delhi,Gujarat,2025-04-15
T013105,C0967,2025-04-27,703.24,2,Fashion,UPI,App,5,low_engagement,Bengaluru,Gujarat,2025-02-26
T013232,C0273,2025-04-27,1857.65,1,Electronics,Debit Card,App,15,at_risk,Ahmedabad,Telangana,2025-02-13
T013412,C0115,2025-04-27,2298.63,2,Sports,UPI,App,5,low_engagement,Kolkata,West Bengal,2025-04-21
T000117,C0909,2025-04-28,3610.49,2,Electronics,Credit Card,App,5,repeat,Ahmedabad,Delhi,2025-02-19
T000222,C0996,2025-04-28,3686.95,1,Electronics,Net Banking,App,25,high_value,Bengaluru,Karnataka,2025-04-07
T000237,C1013,2025-04-28,2286.26,3,Beauty,Credit Card,Web,5,at_risk,Mumbai,West Bengal,2025-03-24
T000241,C1055,2025-04-28,3291.23,1,Fashion,UPI,App,25,at_risk,Ahmedabad,West Bengal,2025-03-06
T000281,C0822,2025-04-28,5416.73,1,Electronics,UPI,Web,10,high_value,Bengaluru,Delhi,2025-04-09
T000321,C0870,2025-04-28,80.0,2,Groceries,UPI,Web,15,at_risk,Bengaluru,West Bengal,2025-01-19
T000584,C0834,2025-04-28,4833.89,2,Groceries,Wallet,Web,25,high_value,Chennai,Delhi,2025-02-14
T001131,C1032,2025-04-28,2005.83,2,Groceries,UPI,App,20,low_engagement,Delhi,West Bengal,2025-01-13
T001493,C0091,2025-04-28,3465.79,1,Groceries,Credit Card,Web,15,high_value,Pune,Maharashtra,2025-03-04
T001739,C0143,2025-04-28,4808.17,1,Fashion,UPI,Web,20,repeat,Kolkata,Karnataka,2025-04-27
T001821,C0905,2025-04-28,915.26,2,Groceries,Net Banking,Web,20,repeat,Pune,Tamil Nadu,2025-02-01
T001988,C0900,2025-04-28,4986.0,3,Fashion,Credit Card,Web,10,high_value,Delhi,Gujarat,2025-04-15
T002034,C0694,2025-04-28,3136.35,1,Groceries,UPI,App,5,repeat,Bengaluru,Gujarat,2025-02-15
T002039,C0092,2025-04-28,1357.92,1,Electronics,UPI,Web,20,low_engagement,Kolkata,West Bengal,2025-01-07
T002136,C0571,2025-04-28,346.24,3,Groceries,Wallet,Web,0,low_engagement,Hyderabad,Gujarat,2025-04-14
T002560,C1190,2025-04-28,2070.22,1,Home,UPI,Web,15,low_engagement,Ahmedabad,Gujarat,2025-02-28
T002571,C0966,2025-04-28,2104.77,1,Sports,Credit Card,Web,5,repeat,Mumbai,Tamil Nadu,2025-04-17
T003018,C0639,2025-04-28,4247.34,2,Beauty,Debit Card,App,20,repeat,Delhi,West Bengal,2025-01-01
T003350,C0688,2025-04-28,2669.49,1,Sports,Debit Card,Store,15,repeat,Ahmedabad,Delhi,2025-03-14
T003512,C0867,2025-04-28,2485.24,1,Groceries,Credit Card,Web,25,high_value,Pune,West Bengal,2025-02-10
T003670,C0573,2025-04-28,2567.43,2,Groceries,Credit Card,Web,15,repeat,Hyderabad,Telangana,2025-01-14
T004036,C0129,2025-04-28,5559.26,1,Sports,UPI,App,15,high_value,Hyderabad,Telangana,2025-01-08
T004252,C0945,2025-04-28,3981.15,3,Electronics,Credit Card,Web,15,repeat,Ahmedabad,Tamil Nadu,2025-02-06
T004870,C0300,2025-04-28,6578.07,1,Fashion,Debit Card,Web,5,high_value,Bengaluru,Karnataka,2025-03-08
T004988,C0835,2025-04-28,2291.92,2,Home,Debit Card,Web,10,repeat,Bengaluru,Karnataka,2025-04-28
T005175,C0504,2025-04-28,2507.77,2,Sports,UPI,Web,0,at_risk,Bengaluru,Telangana,2025-04-17
T005626,C0342,2025-04-28,2657.26,3,Electronics,Net Banking,App,25,repeat,Bengaluru,Karnataka,2025-03-14
T006750,C1048,2025-04-28,4808.81,4,Groceries,UPI,Web,25,high_value,Chennai,Tamil Nadu,2025-04-25
T006898,C1124,2025-04-28,2618.91,1,Sports,UPI,App,20,at_risk,Ahmedabad,Delhi,2025-02-05
T006918,C0038,2025-04-28,6570.85,2,Fashion,UPI,Store,5,high_value,Chennai,Delhi,2025-03-01
T007280,C0518,2025-04-28,1342.63,3,Electronics,UPI,Web,15,at_risk,Bengaluru,Telangana,2025-02-23
T007410,C0674,2025-04-28,1567.26,1,Fashion,UPI,Web,15,low_engagement,Mumbai,Maharashtra,2025-04-09
T008087,C0739,2025-04-28,3177.25,2,Fashion,UPI,Web,20,repeat,Pune,Delhi,2025-04-01
T008298,C0412,2025-04-28,1708.24,1,Sports,Credit Card,Web,15,at_risk,Hyderabad,Gujarat,2025-02-05
T008323,C1011,2025-04-28,5129.95,1,Sports,UPI,App,5,repeat,Bengaluru,West Bengal,2025-02-26
T008848,C1029,2025-04-28,2833.95,1,Sports,UPI,Store,10,repeat,Mumbai,Maharashtra,2025-01-06
T008959,C1037,2025-04-28,1127.7,2,Beauty,Wallet,App,10,repeat,Delhi,West Bengal,2025-03-16
T009016,C0945,2025-04-28,2585.96,1,Home,Credit Card,App,10,repeat,Ahmedabad,Tamil Nadu,2025-02-06
T009096,C0192,2025-04-28,2267.17,2,Groceries,UPI,App,10,at_risk,Hyderabad,Karnataka,2025-01-11
T009254,C0786,2025-04-28,2607.67,1,Electronics,Wallet,App,0,at_risk,Pune,Karnataka,2025-04-05
T009356,C0931,2025-04-28,4261.86,4,Groceries,UPI,Store,25,high_value,Delhi,Delhi,2025-03-24
T009394,C0932,2025-04-28,969.74,1,Groceries,Debit Card,Store,10,at_risk,Chennai,West Bengal,2025-04-22
T009665,C0159,2025-04-28,3196.19,1,Fashion,Credit Card,Store,10,repeat,Chennai,Delhi,2025-04-12
T010418,C1039,2025-04-28,3308.47,1,Home,UPI,Store,0,high_value,Kolkata,Maharashtra,2025-04-18
T010582,C0829,2025-04-28,2791.01,3,Groceries,UPI,Store,10,low_engagement,Chennai,West Bengal,2025-01-08
T010641,C0916,2025-04-28,3798.57,3,Groceries,UPI,App,15,repeat,Mumbai,Delhi,2025-03-23
T011030,C0641,2025-04-28,5366.44,2,Electronics,UPI,App,5,high_value,Chennai,Tamil Nadu,2025-03-08
T011797,C0727,2025-04-28,3518.48,4,Sports,UPI,App,20,high_value,Ahmedabad,Telangana,2025-02-28
T012939,C0585,2025-04-28,1924.6,1,Electronics,UPI,Web,5,low_engagement,Hyderabad,West Bengal,2025-01-08
T013313,C0196,2025-04-28,3830.05,1,Groceries,Wallet,App,20,repeat,Pune,Gujarat,2025-03-13
T013410,C0019,2025-04-28,4134.41,3,Fashion,Credit Card,Store,10,repeat,Chennai,Maharashtra,2025-03-10
T000032,C0697,2025-04-29,2405.82,3,Fashion,UPI,Store,10,repeat,Pune,Maharashtra,2025-04-14
T000501,C1048,2025-04-29,5851.14,2,Home,UPI,App,0,high_value,Chennai,Tamil Nadu,2025-04-25
T000676,C0058,2025-04-29,4226.64,1,Fashion,UPI,App,20,repeat,Hyderabad,Gujarat,2025-02-02
T000919,C0886,2025-04-29,5196.7,3,Groceries,Credit Card,Web,5,high_value,Kolkata,Telangana,2025-04-06
T000963,C1056,2025-04-29,1288.75,1,Sports,Wallet,Web,0,repeat,Ahmedabad,Karnataka,2025-03-22
T001354,C1043,2025-04-29,3051.13,3,Beauty,Debit Card,Web,0,repeat,Delhi,Delhi,2025-03-17
T001595,C0574,2025-04-29,1575.52,1,Groceries,Credit Card,Store,5,low_engagement,Hyderabad,Karnataka,2025-04-15
T001775,C0529,2025-04-29,2963.97,3,Beauty,Wallet,Web,0,high_value,Ahmedabad,Telangana,2025-03-11
T002132,C0107,2025-04-29,4400.5,2,Fashion,UPI,Web,0,repeat,Pune,Gujarat,2025-01-15
T002397,C0768,2025-04-29,3291.36,3,Sports,Credit Card,Web,20,at_risk,Chennai,Maharashtra,2025-04-17
T003134,C0595,2025-04-29,1994.82,1,Beauty,Credit Card,Store,25,at_risk,Bengaluru,Maharashtra,2025-04-17
T003396,C0895,2025-04-29,1489.38,1,Electronics,Net Banking,App,15,low_engagement,Ahmedabad,Gujarat,2025-02-08
T003482,C0705,2025-04-29,4549.77,1,Electronics,Credit Card,App,0,high_value,Ahmedabad,West Bengal,2025-02-24
T003553,C0984,2025-04-29,4449.74,3,Sports,UPI,App,25,high_value,Pune,Telangana,2025-04-28
T003756,C0729,2025-04-29,2099.13,1,Home,Debit Card,App,5,repeat,Chennai,Delhi,2025-03-05
T003891,C0454,2025-04-29,1604.9,1,Electronics,Debit Card,Web,0,at_risk,Hyderabad,Telangana,2025-04-17
T004241,C0459,2025-04-29,4636.59,3,Electronics,Wallet,Web,10,high_value,Pune,Tamil Nadu,2025-02-05
T004734,C0650,2025-04-29,4705.19,2,Beauty,UPI,Store,20,repeat,Delhi,Maharashtra,2025-04-07
T004736,C0656,2025-04-29,7974.58,1,Fashion,Credit Card,App,0,high_value,Bengaluru,Karnataka,2025-01-30
T004806,C0328,2025-04-29,1889.89,2,Home,Credit Card,App,0,low_engagement,Ahmedabad,Delhi,2025-02-01
T005870,C1045,2025-04-29,2676.73,1,Fashion,Debit Card,Web,20,at_risk,Chennai,Gujarat,2025-03-28
T005943,C0810,2025-04-29,6840.76,2,Sports,Debit Card,Store,25,high_value,Bengaluru,Maharashtra,2025-03-09
T006239,C0678,2025-04-29,1754.18,2,Groceries,Debit Card,Web,15,repeat,Kolkata,Maharashtra,2025-04-15
T006435,C0287,2025-04-29,3421.74,1,Electronics,Debit Card,Store,10,repeat,Ahmedabad,West Bengal,2025-04-28
T006448,C0903,2025-04-29,3783.21,2,Groceries,Debit Card,Web,10,repeat,Chennai,Karnataka,2025-01-25
T006611,C0443,2025-04-29,4754.45,1,Fashion,Wallet,Store,10,repeat,Hyderabad,Gujarat,2025-04-07
T006678,C1044,2025-04-29,2382.83,1,Sports,Credit Card,Store,0,low_engagement,Bengaluru,Delhi,2025-03-30
T007002,C0699,2025-04-29,7485.31,3,Electronics,Credit Card,App,0,high_value,Chennai,West Bengal,2025-01-29
T007219,C0889,2025-04-29,6296.15,2,Groceries,UPI,Web,25,high_value,Delhi,West Bengal,2025-02-09
T007244,C0011,2025-04-29,7124.36,1,Groceries,UPI,Web,5,high_value,Ahmedabad,Karnataka,2025-02-01
T007499,C0773,2025-04-29,6052.99,2,Electronics,Net Banking,Store,0,high_value,Pune,Telangana,2025-03-08
T007859,C0156,2025-04-29,2932.89,1,Groceries,Credit Card,Web,25,repeat,Delhi,Tamil Nadu,2025-04-29
T007898,C0134,2025-04-29,1580.77,1,Groceries,Credit Card,App,5,repeat,Delhi,Karnataka,2025-02-18
T008252,C0959,2025-04-29,7017.04,2,Home,Credit Card,Store,0,high_value,Bengaluru,Maharashtra,2025-04-19
T008946,C1107,2025-04-29,1314.32,2,Sports,Credit Card,App,5,repeat,Kolkata,Delhi,2025-03-02
T008993,C0433,2025-04-29,1573.16,1,Electronics,Wallet,Store,10,low_engagement,Pune,West Bengal,2025-04-06
T009144,C0395,2025-04-29,3136.82,3,Groceries,UPI,Store,5,repeat,Chennai,Telangana,2025-02-27
T009613,C1116,2025-04-29,1843.76,1,Home,UPI,App,15,low_engagement,Bengaluru,Telangana,2025-03-01
T010532,C0726,2025-04-29,1845.78,1,Groceries,Wallet,Store,25,at_risk,Delhi,Telangana,2025-03-29
T011024,C0006,2025-04-29,8974.29,3,Fashion,Credit Card,App,10,high_value,Ahmedabad,Maharashtra,2025-02-15
T011295,C0046,2025-04-29,586.64,2,Fashion,Net Banking,App,0,low_engagement,Delhi,Gujarat,2025-01-11
T011300,C0647,2025-04-29,2363.71,2,Electronics,Wallet,App,20,low_engagement,Mumbai,Maharashtra,2025-01-17
T011418,C0857,2025-04-29,6470.6,3,Electronics,Debit Card,Web,0,high_value,Hyderabad,West Bengal,2025-03-13
T012086,C1050,2025-04-29,5638.92,4,Fashion,UPI,App,10,high_value,Delhi,Telangana,2025-02-12
T012390,C1027,2025-04-29,2597.43,2,Groceries,Debit Card,App,5,at_risk,Chennai,West Bengal,2025-04-06
T012634,C0372,2025-04-29,6876.5,3,Home,UPI,Store,15,high_value,Pune,Delhi,2025-04-14
T012893,C1020,2025-04-29,6885.74,1,Fashion,UPI,Web,0,high_value,Pune,Delhi,2025-02-16
T012997,C0706,2025-04-29,2869.36,2,Home,Credit Card,App,20,at_risk,Mumbai,Delhi,2025-03-13
T013089,C0589,2025-04-29,6410.08,3,Fashion,Credit Card,App,10,high_value,Hyderabad,Gujarat,2025-01-15
T013529,C0078,2025-04-29,2313.14,3,Sports,Credit Card,Web,20,high_value,Hyderabad,Tamil Nadu,2025-01-12
T013572,C0248,2025-04-29,2570.95,2,Home,Net Banking,Web,10,at_risk,Ahmedabad,Gujarat,2025-04-02
T013888,C1195,2025-04-29,6162.33,4,Beauty,Credit Card,App,15,high_value,Ahmedabad,Karnataka,2025-01-13
T013978,C0982,2025-04-29,2830.82,1,Home,Credit Card,App,25,low_engagement,Kolkata,Karnataka,2025-03-22
T000011,C0968,2025-04-30,4227.87,1,Fashion,Credit Card,App,0,repeat,Kolkata,Delhi,2025-02-23
T000021,C0868,2025-04-30,1257.18,1,Beauty,UPI,App,15,repeat,Bengaluru,Delhi,2025-02-25
T000424,C0778,2025-04-30,2247.41,1,Home,Credit Card,Store,25,low_engagement,Pune,Tamil Nadu,2025-02-02
T000843,C1044,2025-04-30,1658.45,3,Home,Wallet,App,15,low_engagement,Bengaluru,Delhi,2025-03-30
T000939,C0670,2025-04-30,1008.17,1,Home,Credit Card,Web,25,repeat,Pune,Telangana,2025-02-09
T001049,C0527,2025-04-30,3253.07,2,Electronics,Wallet,App,15,repeat,Chennai,Gujarat,2025-01-16
T001165,C0500,2025-04-30,2265.37,1,Electronics,Net Banking,Web,15,at_risk,Ahmedabad,Maharashtra,2025-03-16
T001328,C0765,2025-04-30,4970.81,3,Fashion,UPI,Web,0,high_value,Mumbai,Delhi,2025-04-05
T001908,C1039,2025-04-30,7142.11,1,Home,UPI,Store,15,high_value,Kolkata,Maharashtra,2025-04-18
T001924,C0272,2025-04-30,1008.37,3,Fashion,Debit Card,Web,5,at_risk,Delhi,Gujarat,2025-03-11
T001943,C0181,2025-04-30,2844.51,2,Sports,Credit Card,App,0,repeat,Bengaluru,Delhi,2025-04-08
T001978,C0598,2025-04-30,2953.42,2,Fashion,Debit Card,App,5,high_value,Delhi,Karnataka,2025-04-11
T001996,C0487,2025-04-30,6376.41,3,Fashion,Credit Card,Web,15,high_value,Mumbai,Karnataka,2025-04-12
T002232,C0238,2025-04-30,8579.4,2,Electronics,UPI,App,15,high_value,Mumbai,Gujarat,2025-02-19
T002883,C0105,2025-04-30,1484.15,2,Electronics,UPI,Store,15,at_risk,Delhi,Tamil Nadu,2025-01-12
T002895,C0050,2025-04-30,3629.5,1,Beauty,UPI,Web,5,repeat,Chennai,Telangana,2025-02-10
T002953,C1137,2025-04-30,1017.69,1,Sports,Credit Card,Web,25,at_risk,Hyderabad,Delhi,2025-02-28
T003199,C1115,2025-04-30,2496.36,3,Electronics,Credit Card,App,15,low_engagement,Chennai,Telangana,2025-02-26
T003401,C0055,2025-04-30,1897.48,2,Fashion,UPI,Store,15,low_engagement,Kolkata,Karnataka,2025-04-24
T003676,C0306,2025-04-30,1814.02,1,Electronics,UPI,Store,0,at_risk,Kolkata,Telangana,2025-01-12
T005568,C0023,2025-04-30,3415.08,1,Groceries,Wallet,Web,10,repeat,Hyderabad,West Bengal,2025-04-23
T005624,C1020,2025-04-30,6899.04,2,Electronics,UPI,Web,15,high_value,Pune,Delhi,2025-02-16
T005928,C0437,2025-04-30,5377.68,2,Electronics,UPI,Web,25,high_value,Delhi,Karnataka,2025-01-02
T005998,C1022,2025-04-30,3602.87,2,Beauty,Credit Card,Store,20,repeat,Hyderabad,Karnataka,2025-04-23
T007032,C0274,2025-04-30,2282.93,2,Beauty,UPI,Store,20,at_risk,Ahmedabad,Karnataka,2025-03-22
T007116,C1102,2025-04-30,2597.17,1,Sports,Debit Card,Web,20,at_risk,Mumbai,Delhi,2025-04-20
T007189,C0763,2025-04-30,1848.96,2,Home,UPI,Store,5,repeat,Ahmedabad,Delhi,2025-03-20
T007718,C0832,2025-04-30,2890.3,3,Fashion,UPI,App,0,repeat,Ahmedabad,Tamil Nadu,2025-03-05
T007801,C0932,2025-04-30,1650.7,2,Groceries,Wallet,Store,10,at_risk,Chennai,West Bengal,2025-04-22
T007950,C0165,2025-04-30,4405.99,2,Groceries,Credit Card,App,10,high_value,Chennai,West Bengal,2025-02-16
T008041,C0273,2025-04-30,120.47,1,Groceries,Debit Card,Web,25,at_risk,Ahmedabad,Telangana,2025-02-13
T008379,C0369,2025-04-30,4568.78,2,Sports,UPI,Web,5,repeat,Ahmedabad,West Bengal,2025-02-24
T008505,C1059,2025-04-30,4635.45,2,Sports,UPI,App,10,repeat,Chennai,Karnataka,2025-01-09
T008772,C0772,2025-04-30,2216.26,3,Electronics,UPI,Web,10,at_risk,Ahmedabad,Tamil Nadu,2025-04-08
T008867,C0567,2025-04-30,2742.67,2,Fashion,UPI,Web,15,repeat,Mumbai,West Bengal,2025-03-05
T009342,C0016,2025-04-30,3835.42,2,Fashion,Credit Card,Web,5,repeat,Ahmedabad,Delhi,2025-01-21
T009376,C0778,2025-04-30,1769.41,1,Fashion,UPI,Web,5,low_engagement,Pune,Tamil Nadu,2025-02-02
T009494,C1052,2025-04-30,219.35,2,Fashion,Wallet,App,15,low_engagement,Kolkata,Karnataka,2025-01-08
T010585,C0313,2025-04-30,8122.22,1,Fashion,Debit Card,Web,0,high_value,Ahmedabad,West Bengal,2025-01-21
T011016,C0899,2025-04-30,6597.39,4,Home,Credit Card,Web,0,high_value,Mumbai,Gujarat,2025-02-08
T011277,C0662,2025-04-30,727.93,3,Electronics,UPI,App,15,at_risk,Chennai,Maharashtra,2025-01-03
T011293,C0578,2025-04-30,3123.37,1,Groceries,UPI,Web,10,at_risk,Chennai,Tamil Nadu,2025-03-13
T011428,C1120,2025-04-30,2705.7,3,Electronics,Net Banking,Web,20,high_value,Bengaluru,Tamil Nadu,2025-03-25
T011712,C0487,2025-04-30,6395.13,2,Fashion,UPI,Web,0,high_value,Mumbai,Karnataka,2025-04-12
T011773,C0180,2025-04-30,8396.66,1,Groceries,Wallet,Web,15,high_value,Pune,Gujarat,2025-04-12
T012034,C0647,2025-04-30,720.13,1,Fashion,UPI,App,5,low_engagement,Mumbai,Maharashtra,2025-01-17
T012267,C1064,2025-04-30,3085.53,1,Sports,Wallet,Store,20,repeat,Ahmedabad,Tamil Nadu,2025-03-07
T012337,C1111,2025-04-30,2211.68,2,Home,Net Banking,Web,15,at_risk,Ahmedabad,Karnataka,2025-03-28
T012371,C0524,2025-04-30,1373.2,2,Electronics,UPI,Web,10,at_risk,Delhi,Tamil Nadu,2025-04-02
T012399,C0086,2025-04-30,1240.66,1,Home,Debit Card,Web,0,repeat,Chennai,Telangana,2025-03-24
T012683,C0226,2025-04-30,1986.87,2,Groceries,Debit Card,App,0,repeat,Pune,West Bengal,2025-03-25
T012792,C0937,2025-04-30,5636.98,2,Fashion,UPI,Web,5,high_value,Ahmedabad,Gujarat,2025-02-24
T012901,C0748,2025-04-30,215.95,1,Beauty,Net Banking,Web,25,low_engagement,Bengaluru,West Bengal,2025-03-17
T013044,C0820,2025-04-30,4332.38,2,Fashion,Credit Card,Store,5,repeat,Ahmedabad,Delhi,2025-04-25
T013090,C0166,2025-04-30,2349.43,1,Beauty,UPI,Store,10,at_risk,Pune,Maharashtra,2025-03-17
T013610,C1097,2025-04-30,4317.31,1,Sports,UPI,App,10,repeat,Ahmedabad,Tamil Nadu,2025-04-16
T014404,C0218,2025-04-30,532.43,2,Fashion,Debit Card,Web,20,low_engagement,Kolkata,Karnataka,2025-01-02
T014450,C0876,2025-04-30,3301.09,2,Fashion,UPI,App,5,high_value,Chennai,Karnataka,2025-04-14
T000130,C0059,2025-05-01,4426.45,3,Electronics,Debit Card,App,0,high_value,Ahmedabad,Tamil Nadu,2025-01-26
T000873,C0924,2025-05-01,1973.55,2,Groceries,Wallet,Web,15,low_engagement,Hyderabad,Karnataka,2025-01-06
T001069,C1157,2025-05-01,5909.57,1,Groceries,UPI,App,5,high_value,Kolkata,Maharashtra,2025-03-05
T001372,C0372,2025-05-01,7666.28,2,Electronics,Credit Card,Store,15,high_value,Pune,Delhi,2025-04-14
T001482,C0350,2025-05-01,1662.56,1,Home,Credit Card,App,0,low_engagement,Pune,Tamil Nadu,2025-04-13
T001659,C0518,2025-05-01,1122.83,1,Beauty,Wallet,Web,25,at_risk,Bengaluru,Telangana,2025-02-23
T001866,C1077,2025-05-01,3167.83,3,Electronics,Wallet,Web,15,repeat,Mumbai,Tamil Nadu,2025-03-31
